name,id,artist
The Jungle Book 2 Original Soundtrack - French Version,spotify:album:6geXfSNzLfxiicSHYlOREu,Various Artists 
Meet The Robinsons Original Soundtrack - Spanish Version,spotify:album:51fw8UAheEVWq60csSiflO,Various Artists 
High School Musical 2 Original Soundtrack - Turkish Version,spotify:album:6J8hbvhEyY9zbRz5bGu7XZ,Various Artists 
Straight No Chaser - Original Motion Picture Soundtrack,spotify:album:3QiT3VBdlsARmBF1DCPc8Q,Thelonious Monk 
Frescos Soundtrack,spotify:album:5HyURlyX19dKZwAcLOU7yM,Jyvan Gasparyan 
Mission: Impossible (Music From The Original Television Soundtrack),spotify:album:5wmOO7SSlnzLWYEuMF7Kt1,Lalo Schifrin & The Israeli Philharmonic Orchestra 
The Soundtrack To Your Life: Rock Classics,spotify:album:5wJ20iWaUkRjcKZ57VtDPH,Stairway To Heaven 
Beats & Bullets : Soundtrack To A Shootout,spotify:album:1msPBgJlxXYlNH1moiMi85,Various Artists 
War Don Don (Original Motion Picture Soundtrack),spotify:album:3d7T6kbhJBtC3JwKa8l3Xk,Max Avery Lichtenstein 
Hold On! (Music From The Original Soundtrack),spotify:album:3Hgd9FAMhro9aOR1cvyL0X,Herman's Hermits 
Ways to Live Forever (Original Motion Picture Soundtrack),spotify:album:5Ss9sEzQsG0wxEfdorLWlt,Cesar Benito 
Red Orchestra 2: Heroes Of Stalingrad (Original Soundtrack),spotify:album:3Fg6SlmoTQcuz1yioYYo46,Sam Hulick 
Swing Time (An Original Soundtrack Recording - 1937) [Remastered],spotify:album:13jrxz5IPygkqbBbtYuB0T,Fred Astaire 
Diary of a Hollywood Douchebag- the Soundtrack,spotify:album:26sBflZNFBEw0QHOHvKz56,Various Artists 
Magic City (Soundtrack from the TV series),spotify:album:5vIyuHGvG6wJ44GedVpFIS,Various Artists 
The Lost Child (Original Motion Picture Soundtrack),spotify:album:1lILEcD9yeEAke2wJKm9Kk,Mark McKenzie 
Tinker Tailor Soldier Spy (Original Motion Picture Soundtrack),spotify:album:4ZNQuj8ydsw880ItKCs0ee,Alberto Iglesias 
Agent Ranjid rettet die Welt [Original Soundtrack],spotify:album:7ci8grZ8q5x4lo84YxOmZ6,Siggi Mueller & Egon Riedel 
Soundtrack Collection,spotify:album:1FkwPyEIZ5fo2W3c9ErEmq,Claudio Simonetti 
Beneath the 12-Mile Reef (Original Motion Picture Soundtrack),spotify:album:4TIYYLa34ChRMK3fDXirmR,Bernard Herrmann 
Invaluable Soundtrack,spotify:album:2ddjWsSOehiOME4qesQTXt,Various Artists 
Soundtrack IV,spotify:album:1kAuarcunrao4QWOACTqjj,Emmanuel Top 
The Soundtrack,spotify:album:2qKK9VfZyZkwWL6A1QvFAI,Lazy Grey 
Original Motion Picture Soundtrack: I Want To Live,spotify:album:7wggKUAwWmreQUGnEGHUTy,Shelly Manne 
Goblin: The Best Soundtrack Collection, Vol. 3,spotify:album:2Yexytay0tjiVQnTkOrKVI,Goblin 
Irene Huss Series 2 (Original Television Soundtrack),spotify:album:6D0wCwZihL6T8Xtn87th0k,Apparat Studios 
Louie Bluie Film Soundtrack,spotify:album:2svvav9HPCwK4sap4tWfpc,Howard Armstrong 
Sir Richard Rodney Bennett: Murder on the Orient Express . Lady Caroline Lamb - original soundtrack recordings,spotify:album:5QswVO8YDVsMhcsRb0gDRD,Marcus Dods 
Last Friends Original Soundtrack,spotify:album:5EdZmXSxMUgsLCdJwrxkbr,Akio Izutsu 
Soundtrack Masters (Xavier Cugat),spotify:album:6iz9zZj5bIRsl9bdmNEsor,Xavier Cugat 
Hustle Hard The Soundtrack,spotify:album:4LUNHFXPLdqlLvrM0bKeu0,Various Artists 
Tabi No Uta (Soundtrack),spotify:album:55id8H0fgsRRJbil5qxL6Z,Various Artists 
Rambo 2 (Original Soundtrack),spotify:album:635uPkJHuH6x4LvZby9AQc,Goldsmith 
The Martian Picture Soundtrack,spotify:album:3tR97gLDDVO6mKHlfegvKF,Taarka 
Better Things Original Soundtrack,spotify:album:46jRYO5B3rNLoKtl7nNPFJ,Broadway Project 
Soundtrack of a Soldier,spotify:album:2wBlWLsb2791rN9oRL9N6L,Crisis 
Die Fälscher, Die Themen der original Soundtrack des Film, interpretiert von Hugo Diaz,spotify:album:6qhcnky9pBBQMD9pxzcsAV,Hugo Díaz 
Rock On  - Movie Soundtrack,spotify:album:2SzIVDO7xRRoJFghuusJq3,Various Artists 
Original Motion Picture Soundtrack : An American in Paris & Les Girls (Digitally Remastered),spotify:album:0uMU2WooYMkwBs7cKWcWXj,Gene Kelly 
Imperial Glory (Original Soundtrack),spotify:album:53qyP2h4LUEEHZJxjGySKx,Mateo Pascual 
Dead Island (Original Soundtrack),spotify:album:6snEQkhMiIQfrLM6PTGA9g,Pawel Blaszczak 
Jade Empire (Original Soundtrack),spotify:album:3PAs0h7w4J5M0sqW2Sbr55,Jack Wall 
Sinbad (Original Television Soundtrack),spotify:album:0GYKIUmJQgkFwgF3aurQ39,Christian Henson 
Blow My Cool,spotify:album:2KX6q4C6WDdH2MQsjww3Y2,The Soundtrack Of Our Lives 
Terence Blanchard: The Caveman's Valentine - OST,spotify:album:5t6XHlowRLYDzKLxOpFV59,Soundtrack 
Stille Waters,spotify:album:2cZAogfm2jtwQjYcv714i7,Soundtrack 
Con Air,spotify:album:5gFIwhuSyV4mQMny4FcwAg,Soundtrack 
Confessions Of A Teenage Drama Queen,spotify:album:08sP2K4m7sfoOj5AuL4d9f,Soundtrack 
Unbreakable,spotify:album:28OxdqyLGXJNFbqBfbCbJK,Soundtrack 
Rugrats In Paris - The Movie,spotify:album:3HlDFqiK5S1fkUUZWU0tWh,Rugrats In Paris - The Movie Soundtrack 
Songs From The Cool World,spotify:album:2jbfCDNdu14nKwfni4UEVF,Cool World Soundtrack 
Cine Orquestado,spotify:album:2z1gRD2RD6TLBFTpS35P95,The Royal Soundtrack Orchestra 
Your Escape. My Guiltiness.,spotify:album:6WdylURwwGdSd9uQ8VtH7b,The Last Morning Soundtrack 
The Apartment,spotify:album:1GQiioXks39YzHm8sxX7JR,Original Movie Soundtrack 
Sinatra Karaoke,spotify:album:7jbwYco81zjqOs85y1eTjk,Soundtrack 
There's No Business Like Show Business,spotify:album:1i1a3I8pGPxJOJ8pWWj5Wd,Original Film Soundtrack 
Sci Fi For Trekkies,spotify:album:0UpH2zDpe0d8VrMNR1OdKT,Soundtrack & Theme Orchestra 
Prisoner File #1,spotify:album:735UiHBsqd8fJR7crLy4aT,Original TV Soundtrack 
Sitcom Themes,spotify:album:4xl42Q8NTdPLXITx9WttXb,Soundtrack & Theme Orchestra 
Celebration of Animation: Favourite Songs of Animated Movies Vol. 2,spotify:album:2NQw3YORNuiyuAqMHztpAz,Animation Soundtrack Ensemble 
A Tribute To Sleepless In Seattle,spotify:album:4maHmfwMEHYN7d0bs9x2bN,The Soundtrack Tribute Band 
Pussycat, Pussycat, I Love You (Original Motion Picture Score),spotify:album:47U9fA2MtrlCm4sfv2zrxH,Soundtrack/Cast Album 
How To Succeed In Business Without Even Trying (Original Broadway Cast Recording),spotify:album:21BtxQdPcIPhpV0gzmpExd,Soundtrack/Cast Album 
Ambilkan Bulan,spotify:album:1gs7EjRgyqWoPDMthYY70r,Ambilkan Bulan (Original Soundtrack) 
Diamonds Are a Girls Best Friend: Film Soundtracks,spotify:album:7El3aJqOfbE8EqLlifi5Bf,Soundtrack of Your Life 
Flashdance,spotify:album:1eNc7jcambtchmZPzvvQbY,Soundtrack
Noah's Arc Soundtrack,spotify:album:6Q0wbP3wBPuD3Vavq3KiBL,Various Artists 
En Secret (Circumstance) (Maryam Keshavarz's Original Motion Picture Soundtrack),spotify:album:47UrukFeQ0LlhiWypuZGRU,Gingger Shankar 
Detroit Hip-Hop Soundtrack Volume 1,spotify:album:04zd2aFOZQxTKCZv66r1YW,Detroit Hip-Hop Soundtrack, Volume 1 
Desperate HOUSEwives (Your house music hits & Cleaning Soundtrack),spotify:album:57r6Hj7EOxH9JyWbfpSFlX,Various Artists 
Soundtrack and More (The Genius of Victor Young - Remastered),spotify:album:3Fm2t4ie5ZdeMKLPm7DBCY,Victor Young 
The Eddy Duchin Story (Original Motion Picture Soundtrack) [Bonus Track Version],spotify:album:2PG2GxL2N2ft9HIas4Gn5D,Carmen Cavallaro 
A Good Day to be Black & Sexy - Original Motion Picture Soundtrack,spotify:album:7hXY9We62Qu0TWEobLifNs,Various Artists 
A Few Best Men – Original Motion Picture Soundtrack And Remixes,spotify:album:0juidqVuPhuwHXbcEm36HD,Various Artists 
La Gran Aventura de Parchis (Original Motion Picture Soundtrack),spotify:album:0EVRMEU4NFqBDAJ4UkdI14,Parchis 
James Bond Theme (Original Soundtrack Theme from James Bond 007 - Dr. No),spotify:album:6lGK0by1YP0bfmcS8auirs,John Barry Orchestra 
The Hound Of The Baskervilles & The Adventures Of Sherlock Holmes (Original 1939 Film Soundtrack),spotify:album:5sWeVWlMqdi5nCR3pvJbAt,Various Artists 
Get Rich Or Die Tryin'- The Original Motion Picture Soundtrack,spotify:album:32djNA538dD924YYKwLouP,Various Artists 
CSI: Crime Scene Investigation The Soundtrack,spotify:album:202zJ1adMSRu2K7JvpmOav,Various Artists 
Der Wixxer - Original Motion Picture Soundtrack,spotify:album:7ndGPzPCXYuulfaO3RoaZe,Various Artists 
Pinocchio Original Soundtrack - Italian Version,spotify:album:3xlw27izZUFReUPZ5vzCfu,Various Artists 
Bambi 2 Original Soundtrack - German Version,spotify:album:5ULNkKw7H0oJMkKG2ZhJxt,Various Artists 
Kim Possible Original Soundtrack - Italian Version,spotify:album:02nPJGpYWZGLcrnkrYlKHO,Various Artists 
Touch Of Evil (Original Film Soundtrack),spotify:album:0tBUwCGIlELqxQGg4WYcaQ,Henry Mancini 
Footsteps In Africa Soundtrack Nomadic Remix,spotify:album:79h5RfCOudZ4CssrbSq1nm,Various Artists 
I Love Melvin (Original Film Soundtrack),spotify:album:2xV1Wefl2bx8kPJUApx64l,Various Artists 
Mamma Mia Soundtrack String Tribute,spotify:album:2P0eVT0R7H0ANsuzQhoIyU,String Tribute Players 
Twin Falls Idaho Original Soundtrack Album,spotify:album:5wOugNIpLFwpdTrggjsKJZ,Matthewman,Stuart 
Private Tease: The Soundtrack - Vol 1,spotify:album:088CWIUo0KVLkYr3AUt8kr,Various Artists 
Ninja Scroll - The Series Original Soundtrack,spotify:album:1OhdzqDGYKGcpjiw0QsLaw,Various Artists 
Looking for an Echo - Soundtrack,spotify:album:5jw5gRdBBEskc7UlrE3AmJ,Kenny Vance and the Planotones 
Felix Da Housecat: The Mansion Soundtrack,spotify:album:7kCGCNw7BgsQo0TzK5zLv4,Felix Da Housecat 
La Vie d’Artiste (Original Soundtrack),spotify:album:4d8LNvghmKF9fYD9VT59yr,Tim Gane & Sean O’Hagan 
Raving Rabbids / Rabbids Go Home Soundtrack,spotify:album:1KJMd5SYwpOH2SxdJNLeQO,Fanfare Vagabontu 
Carmen Jones - Original Film Soundtrack (Remastered),spotify:album:165XHdv2veO9HHLk01MuCm,Various Artists 
Dreiviertelmond (Original Motion Picture Soundtrack),spotify:album:6Ex7kz6vGoCD23OPiHBtwd,Annette Focks 
Private Romeo (Original Motion Picture Soundtrack),spotify:album:4xxEKRF271OGzmxYirICO5,Nicholas R Wright 
Shiver (Original Motion Picture Soundtrack),spotify:album:2utJnnZU8qHXtoZbvd0WSP,Fernando Velázquez 
Mysterious Island - Original Film Soundtrack,spotify:album:5GI4LACJdTXClk3x7yQZbZ,Bernard Herrmann 
Casablanca (Original Motion Picture Soundtrack),spotify:album:72wUAy4buqH0eCvUGW9flb,Various Artists 
Joyeux Noël - Original Soundtrack Recording,spotify:album:5hTvDKQjDppj49XopKnZG9,Natalie Dessay 
Guys and Dolls Original Film Soundtrack,spotify:album:2TLglXPejaXE6e1YKxy2pz,Frank Sinatra 
Homeland (Original Motion Picture Soundtrack),spotify:album:7uD1HG9HveEBkxe0FyTF0j,Drog_A_tek 
Everybody Dies in Utah (Original Soundtrack),spotify:album:4LRFovF81qXz5rRu4emIdU,Flowers for Bodysnatchers 
Dr. No (Original Motion Picture Soundtrack),spotify:album:6znqNaPYWocgAXwBzI7DOh,John Barry Orchestra 
Waxwork (Original Motion Picture Soundtrack),spotify:album:6hU1L1dhmKireDVcq1FHs0,Roger Bellon 
Kissed (Original Motion Picture Soundtrack),spotify:album:4f0maiKzMwuSRWoNkKhpBx,Don MacDonald 
The Amish - Motion Picture Soundtrack,spotify:album:15EvnFYlIGtrWlwHWgj3Zq,Saunder Jurriaans 
Mlk Jr. Way - Official Soundtrack,spotify:album:6Pk6a9M3ca4FDSQAyWEd5T,Various Artists 
Furious Love (Original Motion Picture Soundtrack),spotify:album:1CzfYszi805bMauJTREAb6,Various Artists 
Simple Superstar (Original Motion Picture Soundtrack),spotify:album:5ml4xJKuCMMvgYKnAwPRxy,Wilbur Sargunaraj 
Frontiere(s) [Original Motion Picture Soundtrack],spotify:album:1Pw4pxL3sHoY3aOHnCgqwI,Jean-Pierre Taïeb 
House Of Frankenstein - Original Soundtrack Recording,spotify:album:6cajcDVLYo5mdYVIBzXjzg,Don Davis 
Gigi (The Original Musical Soundtrack),spotify:album:5vOVcE5ox0hxNqQfbRuzdI,Maurice Chevalier 
Chammak Challo (Original Motion Picture Soundtrack),spotify:album:2ZWiEUtJNlJFHbbnXfxlIf,Various Artists 
Trauma (Original Soundtrack from Trauma),spotify:album:0DaoL7BYDp225v25TGLGHz,Pino Donaggio 
Resident Evil 5 (Original Soundtrack),spotify:album:2LaLmBTA2oC6ss7IZRlLib,Kota Suzuki 
Thale (Original Motion Picture Soundtrack),spotify:album:4ItPcHaCVvLmyML4u8ANZ3,Raymond Enoksen & Geirmund Simonsen 
Fastest (Mark Neale's Original Soundtrack),spotify:album:4O0B1Hw1TSLuQ2prEPiWTu,Tomandandy 
World's Strongest Man Soundtrack,spotify:album:6R5mFqB9X0TP6FICJls76S,Various Artists 
Die Ludolfs - Dankeschön für Italien - Der Soundtrack,spotify:album:0xFLycsYNGZBM4RqxrWLju,Die Ludolfs 
Brother On The Run (Original Motion Picture Soundtrack),spotify:album:0P4Wrnz22PHa4WcUSFsRwR,Johnny Pate & His Orchestra 
Lilies Of The Field (Original Motion Picture Soundtrack),spotify:album:5rLyBZd170lTe0EGUjX1Ql,Jerry Goldsmith & His Orchestra 
Banjo Kazooie Nuts & Bolts (Original Soundtrack),spotify:album:6Ukm7QknBCrkTBkHeKzz4Q,Various Artists 
Amore 14 - Original Soundtrack - Digital Light Edition,spotify:album:30aYwX4qxSktBCn4phks79,Fabrizio Bondi 
Touch of Evil (Original Motion Picture Soundtrack),spotify:album:2ipYaEFYSqdkigmMI3a52e,Henry Mancini 
TV And Movie Westerns Soundtrack Collection, Vol. 1,spotify:album:6MC7AQZ9ctAuetcn8XynZB,Silver Screen Sounds 
Tre colonne in cronaca (Original Motion Picture Soundtrack),spotify:album:1j2G0BxR8CXQh6K0OmXvx2,Ennio Morricone 
Father of Lights (Original Motion Picture Soundtrack),spotify:album:4Q8NwkStHPNraV9qYLspc4,Matthew Bilen 
Back Bench Student (Original Motion Picture Soundtrack),spotify:album:7floeUlTrKYSTCsUzOkBhv,Various Artists 
Walk on the Wild Side (Original Film Soundtrack),spotify:album:2qwgdzzCTYte6CimwCDf8g,Elmer Bernstein 
Beat Girl (Original Motion Picture Soundtrack) [Remastered],spotify:album:0gXiUNb0RcN7l9MGG6xniy,John Barry, Adam Faith & Shirley Anne Field 
Soundtrack Songs from Rock'n'Roll Movies, Volume 1,spotify:album:4UDkDzZqLh3aWNVYBSI6NE,Bill Haley & His Comets 
A l'origine,spotify:album:63xbwRIky9t7rXC0twNXDo,A l' Origine (Motion Picture Soundtrack) 
Mel Torme At The Movies - Motion Picture Soundtrack Anthology,spotify:album:1kxAt2HzgO6lyu4vevrCBm,Mel Torme 
Deal - Original Soundtrack,spotify:album:6GYuOiEvdhin0LyTrvG4l0,Various Artists 
The Lion King: Special Edition Original Soundtrack - Hungarian Version,spotify:album:5C1V90kPN7vhOmiMjZZaMg,Various Artists 
Meet The Robinsons (I Robinson - Una Famiglia Speziale) Original Soundtrack (Italian Version),spotify:album:1zRjjTkjFpAv98VsGgWzHZ,Various Artists 
Soundtrack Classics: The Piper At The Gates Of Dawn,spotify:album:0mljAyyx8IcGBYyQ9PMMLn,Various Artists 
Mr. Lucky - Soundtrack,spotify:album:08bxrTwbgy4nQWROpPzOvz,Henry Mancini & His Orchestra 
Chariots Of The Gods? (Music From The Motion Picture Soundtrack),spotify:album:7zBwSK02y7GunZBNStahJ1,Peter Thomas Sound Orchestra 
After The Fox (Music From The Original 1966 Motion Picture Soundtrack),spotify:album:6Y917MWeFpXZIzwZWKhI6i,Burt Bacharach & His Orchestra 
Soundtrack To A Generation: A Tribute To Simon & Garfunkel,spotify:album:55GCfzb8WqwGPEoAAO7846,Nashville Superpickers 
A Few Possible Selections For The Soundtrack Of Your Life,spotify:album:24Jx2OtZNevCsoNWtfQk6X,Chomsky 
Homefront (Original Soundtrack),spotify:album:6Xx5oSHBhiD8YzAk20qQB5,Matthew Harwood 
The Widower Soundtrack,spotify:album:3KunMwd7TIhDu06mTuXlHg,Various Artists 
Que Viva Mexico! A Soundtrack for the Film by Sergei Eisenstein,spotify:album:7LI36geCS5IUqyMREvG0so,Nine Rain 
Pedra Mendalza - Soundtrack,spotify:album:2X3uLJrRgRwWboyTPyp0ei,Claudio Rocchi 
The Street Soundtrack,spotify:album:1qh47eeecUdWrs6lgMlG1F,MobFigaz 
Colin Movie Soundtrack,spotify:album:0gTUYMoJyAv8zBrAavO1mI,Colin 
Moondance Alexander Soundtrack,spotify:album:4kQS8pRSBUsJg4Ms4oxjRo,Heather Youmans 
Tchaikovsky: Swan Lake, Op. 20 - Soundtrack Highlights from the Ballet (Remastered),spotify:album:2ZNJLS96rv5JMO3MZmKNQg,L'Orchestre de la Suisse Romande 
The Original Motion Picture Soundtrack - The King And I (Digitally Remastered),spotify:album:4lfunEeaRC4TDE1Mjf6BJB,Various Artists 
Dirtdobber Blues Soundtrack,spotify:album:2coPpX9TdpOPwidRr99qto,Will Kimbrough, Butch Hornsby & Duke Bardwell 
Legendary Original Soundtrack,spotify:album:4nRiGFz0rzkP6G7wVHbVC5,Jack Grillo And Ricardo Hernandez 
Skyborn (Original Soundtrack),spotify:album:2AOAl7JZbA0QnffLCZX8cS,Phil Hamilton 
YAS original soundtrack,spotify:album:7llyf3LNjUAmry5g3qHvZu,ヒゲドライバー (Hige Driver) 
Closure: Original Soundtrack,spotify:album:2fsJDj4WeKfVWmQD5AggfC,Christopher Rhyne 
Ancient Code Soundtrack,spotify:album:3PPVz5mp0y2lS5w7OhJoqg,Various Artists 
The Defiled Soundtrack,spotify:album:6DQGPHCpfWZ1qZPSHKY1gv,Various Artists 
Cloudstreet (Original Soundtrack),spotify:album:7aeVdGFFXGCsrLzJgoxTla,Bryony Marks 
Il piccolo diavolo (The Complete Original Motion Picture Soundtrack),spotify:album:5pIGHeYWJuPgZg2v6uQIda,Evan Lurie 
Girl Model Soundtrack,spotify:album:6CN3v4cqfJNJnYzlK4Z6aR,Matthew Dougherty 
Skyfall in the Style of Adele (James Bond Soundtrack),spotify:album:5cOqEVYHi9mYMYBhFiVCVy,Sunfly Karaoke 
Sally Hemings: An American Scandal - Original Soundtrack from the Television Miniseries,spotify:album:104Pp4DWPEqORD9ahHf6i0,Joel McNeely 
Melbourne (Original Soundtrack),spotify:album:47Pbv321VmTVNP5XaFyaD4,Damien de Medeiros
Soundtrack meiner Kindheit,spotify:album:1QsXQ0I7HOH68oQfvzmZyR,Jan Josef Liefers 
Underbelly: Original Television Soundtrack,spotify:album:10fAVTeCqrIXNvKllNcZIV,Burkhard Dallwitz 
Soundtrack,spotify:album:1cMGz1dNhylDLRIeF6QzFr,Preaching To The Choir 
The Hard Ride Soundtrack,spotify:album:3EQZYPTBtduMOMB5SJqfOA,Various Artists 
FilmWorks - Original Soundtrack Music,spotify:album:3TWZYhaibbYqA5xt8ct4Xt,Cezary Skubiszewski 
Forbidden Planet (Original Soundtrack),spotify:album:6vW2oyX49s0RaCSDfP83f7,Louis and Bebe Barron 
Swiss Youth Hostels Soundtrack,spotify:album:5YOewKkQiJwcCUeLCMqOmG,7 Dollar Taxi 
Former Fat Boys vs. The World (Songs inspired by the Scott Pilgrim Vs. The World soundtrack) EP,spotify:album:2dwLhM29W7VZXsGnHqP5iQ,Former Fat Boys 
Was Hast Du Mit Meinem Herz Getan? (soundtrack Marie-Antoinette Is Not dead),spotify:album:3x7uTQbV5CS5KIPWb63tjR,Nicholas Lens 
The River Experience (Soundtrack),spotify:album:3ZE6EwVYZXh8cnGQrIlzav,Michael Neale 
Soundtrack to a Moment,spotify:album:5M9K75Skoci3uPWWn4hBEH,Supersofar 
BigBot Audio Drop (Soundtrack),spotify:album:60TGh6muVHQ3dBQjAGG1XG,SGX 
The Serenity Prayer Soundtrack,spotify:album:7w0SDd9EAFumYHPn1ltH5c,David Lyndon Huff 
Adua e le compagne (Original Motion Picture Soundtrack in Full Stereophonic Sound from the Antonio Pietrangeli Movie),spotify:album:529MokTIvLCuByhslKBGCo,Piero Piccioni 
Mississippi Masala - Original Soundtrack,spotify:album:5fEB51yzPeNIZfk5Rz4Gx1,L. Subramaniam 
Africa (Original Television Soundtrack),spotify:album:4Ld1n1Rugy2o2mk3jr6948,BBC Concert Orchestra 
What Women Want - Music From The Motion Picture,spotify:album:3eH4qC3k5313dKqnK4Jq7h,What Women Want (Motion Picture Soundtrack) 
Titanic,spotify:album:33TrkG5FkU1YaVeJ2zMsmX,The Titanic Soundtrack Singers & Orchestra 
50 Sound Effects Vol. 3 - Intro Fx Sirens Dj Club Radio,spotify:album:42u30cty80Z3tt5HXcK2a1,Sound Effects Fx and Soundtrack 
Nevermore,spotify:album:48HI5LaPnCSyaODz2hmPqq,The Soundtrack Of Our Lives 
Believe I've Found,spotify:album:2yWZoxLwhfuOTyli9UKlli,The Soundtrack Of Our Lives 
Homo Habilis Blues,spotify:album:3PQzJ5TMaL4vwrPI7TZypo,The Soundtrack Of Our Lives 
Breakfast At Tiffany's: Music From The Motion Picture Soundtrack,spotify:album:1cEgeNW0TGSCWFGEbAt84M,Henry Mancini 
Breakfast At Tiffany'S Original Soundtrack,spotify:album:3UYWQsCLxk4dVTofzken8U,Henry Mancini 
Songs From Dawson's Creek - Vol. II,spotify:album:4sc18CFVieI45cnlaOgpgZ,Dawson's Creek (Television Soundtrack) 
if you rescue me,spotify:album:4PEAdZ5wPb6xGUcrtubZ67,Original Soundtrack 
Min Fynske Barndom - My Childhood Symphony,spotify:album:0VUoAp6qoig8SCFLUd6QSy,Original Soundtrack 
Bye Bye Birdie,spotify:album:0ynCr7BppvTLuGJbpktbJH,Original Soundtrack 
Masilamani,spotify:album:5brJDvkKfn3sOQbVZI0Olh,Masilamani (Original Soundtrack) 
Whatever Works,spotify:album:1bJlzkAgt9CyNvuV87xLPP,Original Movie Soundtrack 
The Unsinkable Molly Brown,spotify:album:43uslPAFKw21Zr4br6p7HC,Original Motion Picture Soundtrack 
OST_ Mila Mou Vromika,spotify:album:33LSIfQeIdro3mXyS7rYd3,Original Soundtrack 
Horror Films Collection - Volume 2,spotify:album:5bu929bh9gNvc1QId3P3Ca,Soundtrack/Cast Collection 
Black And Blue - 1989 Original Broadway Cast,spotify:album:6w9JGDav2i5QgE0WqS0tbA,Cast Soundtrack 
How To Murder Your Wife (Original Motion Picture Score),spotify:album:5GKk7QW38qdWOoJ0xTW6W7,Soundtrack/Cast Album 
Blitz! (Original London Cast Recording),spotify:album:1eBi911vP0ugnTJTVS6I8T,Soundtrack/Cast Album 
The Best Of Old Broadway,spotify:album:0etASSvmiTrf5L1JGRwMEz,Soundtrack/Cast Collection 
Hair,spotify:album:2j3ctQ2Mk0dC9HV0ezsISU,Original Soundtrack 
Around The World In 80 Days,spotify:album:4WtCuDn3xL36bz8wPh698y,Original Soundtrack 
Film Oscar, Vol. 2,spotify:album:5kVMUjpBIb9b4vrVooaQ1n,Soundtrack Orchestra 
Goldeneye Compilation,spotify:album:1TSaEruZFxx0CHlnEK6NZw,Soundtrack Orchestra 
Film Oscar, Vol. 1,spotify:album:5BlnDqiYRhhnh1OUJA9WDp,Soundtrack Orchestra 
Film Collection, Vol. 1,spotify:album:4hQvsQhnW0v4etuHCceXPc,Soundtrack Orchestra 
Fame Compilation, Vol. 2 (Saranno famosi),spotify:album:5EzTExYvZCcPaycdZea7jG,Soundtrack Orchestra 
May It Be (Dal film ''Il signore degli anelli''),spotify:album:67ioi7Rwro9GnfeNBDuTnA,Soundtrack Orchestra 
30th Anniversary,spotify:album:5PJCoa6UuyKoufVw94yihx,Original Soundtrack/star Trek 
Be My Baby (Theme from Dirty Dancing - Originally Perfomed By The Ronettes),spotify:album:1LABfWlFLbKVWD9wPH31Zb,Movie Soundtrack Project 
Be My Baby (Theme from Dirty Dancing),spotify:album:0h6oSPqIPipqX5tOzMaYSa,Movie Soundtrack Project 
The Perfect Storm - Original Motion Picture Soundtrack,spotify:album:5s7BNJRv7IB2xQJ3t2GJ19,Various Artists 
Le passager de la pluie (Original Soundtrack),spotify:album:1ClbwEHwGwj0UgR9u6A7Vs,Francis Lai 
